START DATE,START DATE2,START TIME,END_DATE*,END DATE,END TIME,TIME DIFFERENCE,CATEGORY*,START*,STOP*,MILES*,HOUR DIFFERENCE,PURPOSE*,SPEED,,,,,,,,
09-01-2016 17:21,09-01-2016,5:21:00 PM,09-01-2016 17:36,09-01-2016,5:36:00 PM,00:15,Business,Islamabad,Unknown Location,10.6,0.25,,42.4,,,,,,,,
09-01-2016 18:49,09-01-2016,6:49:00 PM,09-01-2016 19:08,09-01-2016,7:08:00 PM,00:19,Business,Unknown Location,Unknown Location,2.2,0.32,,6.947368421,,,,,,,,
09-02-2016 11:37,09-02-2016,11:37:00 AM,09-02-2016 12:24,09-02-2016,12:24:00 PM,00:47,Business,Unknown Location,Islamabad,9.2,0.78,,11.74468085,,,,,,,,
09-02-2016 18:56,09-02-2016,6:56:00 PM,09-02-2016 19:37,09-02-2016,7:37:00 PM,00:41,Business,Unknown Location,Unknown Location,12.9,0.68,,18.87804878,,,,,,,,
09-05-2016 10:25,09-05-2016,10:25:00 AM,09-05-2016 10:44,09-05-2016,10:44:00 AM,00:19,Business,Unknown Location,R?walpindi,17.2,0.32,,54.31578947,,,,,,,,
09-10-2016 10:28,09-10-2016,10:28:00 AM,09-10-2016 10:45,09-10-2016,10:45:00 AM,00:17,Business,Unknown Location,Unknown Location,2.8,0.28,,9.882352941,,,,,,,,
09-11-2016 09:51,09-11-2016,9:51:00 AM,09-11-2016 09:55,09-11-2016,9:55:00 AM,00:04,Business,Unknown Location,Unknown Location,8.6,0.07,,129,,,,,,,,
09-11-2016 21:40,09-11-2016,9:40:00 PM,09-11-2016 21:42,09-11-2016,9:42:00 PM,00:02,Business,Unknown Location,Unknown Location,9.8,0.03,,294,,,,,,,,
09-12-2016 08:07,09-12-2016,8:07:00 AM,09-12-2016 08:12,09-12-2016,8:12:00 AM,00:05,Business,Unknown Location,Unknown Location,3.6,0.08,,43.2,,,,,,,,
09-12-2016 11:15,09-12-2016,11:15:00 AM,09-12-2016 11:24,09-12-2016,11:24:00 AM,00:09,Business,Unknown Location,Unknown Location,1.7,0.15,,11.33333333,,,,,,,,
09-12-2016 13:04,09-12-2016,1:04:00 PM,09-12-2016 13:44,09-12-2016,1:44:00 PM,00:40,Business,Unknown Location,Unknown Location,11.5,0.67,,17.25,,,,,,,,
13-09-2016,13-09-2016,4:56:00 PM,13-09-2016,13-09-2016,5:02:00 PM,00:06,Business,Unknown Location,Unknown Location,0.7,0.1,,7,,,,,,,,
14-09-2016,14-09-2016,11:55:00 AM,14-09-2016,14-09-2016,11:59:00 AM,00:04,Business,Unknown Location,Unknown Location,0.7,0.07,,10.5,,,,,,,,
15-09-2016,15-09-2016,8:33:00 PM,15-09-2016,15-09-2016,8:38:00 PM,00:05,Business,Unknown Location,Unknown Location,0.9,0.08,,10.8,,,,,,,,
18-09-2016,18-09-2016,6:07:00 PM,18-09-2016,18-09-2016,6:11:00 PM,00:04,Business,Unknown Location,Unknown Location,9.4,0.07,,141,,,,,,,,
19-09-2016,19-09-2016,6:18:00 AM,19-09-2016,19-09-2016,6:49:00 AM,00:31,Business,R?walpindi,Unknown Location,18.2,0.52,,35.22580645,,,,,,,,
19-09-2016,19-09-2016,2:40:00 PM,19-09-2016,19-09-2016,2:56:00 PM,00:16,Business,Unknown Location,Islamabad,10.5,0.27,,39.375,,,,,,,,
19-09-2016,19-09-2016,4:23:00 PM,19-09-2016,19-09-2016,4:31:00 PM,00:08,Business,Islamabad,Unknown Location,5.7,0.13,,42.75,,,,,,,,
19-09-2016,19-09-2016,5:36:00 PM,19-09-2016,19-09-2016,6:20:00 PM,00:44,Business,Unknown Location,Unknown Location,18,0.73,,24.54545455,,,,,,,,
19-09-2016,19-09-2016,7:10:00 PM,19-09-2016,19-09-2016,7:49:00 PM,00:39,Business,Unknown Location,Islamabad,18.3,0.65,,28.15384615,,,,,,,,
20-09-2016,20-09-2016,11:29:00 AM,20-09-2016,20-09-2016,11:48:00 AM,00:19,Business,Islamabad,Unknown Location,16.5,0.32,,52.10526316,,,,,,,,
20-09-2016,20-09-2016,8:47:00 PM,20-09-2016,20-09-2016,10:47:00 PM,02:00,Business,Unknown Location,R?walpindi,9.6,2,,4.8,,,,,,,,
23-09-2016,23-09-2016,1:15:00 PM,23-09-2016,23-09-2016,1:40:00 PM,00:25,Business,Karachi,Karachi,2.9,0.42,,6.96,,,,,,,,
24-09-2016,24-09-2016,2:34:00 PM,24-09-2016,24-09-2016,3:15:00 PM,00:41,Business,Karachi,Unknown Location,8.2,0.68,,12,,,,,,,,
24-09-2016,24-09-2016,8:29:00 PM,24-09-2016,24-09-2016,8:33:00 PM,00:04,Business,Unknown Location,Unknown Location,2.4,0.07,,36,,,,,,,,
27-09-2016,27-09-2016,8:33:00 AM,27-09-2016,27-09-2016,8:35:00 AM,00:02,Business,Unknown Location,Unknown Location,5.8,0.03,,174,,,,,,,,
27-09-2016,27-09-2016,1:21:00 PM,27-09-2016,27-09-2016,2:43:00 PM,01:22,Business,Lahore,Lahore,9.8,1.37,,7.170731707,,,,,,,,
27-09-2016,27-09-2016,7:14:00 PM,27-09-2016,27-09-2016,8:34:00 PM,01:20,Business,Lahore,Unknown Location,7.3,1.33,,5.475,,,,,,,,
27-09-2016,27-09-2016,9:01:00 PM,28-09-2016,28-09-2016,2:37:00 AM,18:24,Business,Unknown Location,Unknown Location,195.6,18.4,,10.63043478,,,,,,,,
28-09-2016,28-09-2016,5:21:00 PM,28-09-2016,28-09-2016,7:36:00 PM,02:15,Business,Islamabad,Unknown Location,20.5,2.25,,9.111111111,,,,,,,,
29-09-2016,29-09-2016,4:13:00 PM,29-09-2016,29-09-2016,6:47:00 PM,02:34,Business,Unknown Location,Islamabad,12.6,2.57,,4.909090909,,,,,,,,
30-09-2016,30-09-2016,5:39:00 PM,30-09-2016,30-09-2016,8:20:00 PM,02:41,Business,Islamabad,Islamabad,37.7,2.68,,14.04968944,,,,,,,,
30-09-2016,30-09-2016,8:59:00 PM,30-09-2016,30-09-2016,10:34:00 PM,01:35,Business,Islamabad,Unknown Location,16.7,1.58,,10.54736842,,,,,,,,
10-03-2016 17:09,10-03-2016,5:09:00 PM,10-03-2016 17:12,10-03-2016,5:12:00 PM,00:03,Business,Unknown Location,Islamabad,10.5,0.05,,210,,,,,,,,
10-03-2016 18:17,10-03-2016,6:17:00 PM,10-03-2016 18:34,10-03-2016,6:34:00 PM,00:17,Business,Islamabad,Islamabad,2.8,0.28,,9.882352941,,,,,,,,
10-03-2016 18:51,10-03-2016,6:51:00 PM,10-03-2016 19:01,10-03-2016,7:01:00 PM,00:10,Business,Islamabad,Islamabad,1.6,0.17,,9.6,,,,,,,,
10-03-2016 22:04,10-03-2016,10:04:00 PM,10-03-2016 22:33,10-03-2016,10:33:00 PM,00:29,Business,Islamabad,Unknown Location,12.7,0.48,,26.27586207,,,,,,,,
10-04-2016 09:50,10-04-2016,9:50:00 AM,10-04-2016 10:52,10-04-2016,10:52:00 AM,01:02,Business,Unknown Location,Unknown Location,28.6,1.03,,27.67741935,,,,,,,,
10-04-2016 12:17,10-04-2016,12:17:00 PM,10-04-2016 12:18,10-04-2016,12:18:00 PM,00:01,Business,Unknown Location,Unknown Location,15.1,0.02,,906,,,,,,,,
10-06-2016 08:49,10-06-2016,8:49:00 AM,10-06-2016 11:36,10-06-2016,11:36:00 AM,02:47,Business,Unknown Location,R?walpindi,17.9,2.78,,6.431137725,,,,,,,,
10-06-2016 17:23,10-06-2016,5:23:00 PM,10-06-2016 17:40,10-06-2016,5:40:00 PM,00:17,Business,R?walpindi,Unknown Location,112.6,0.28,,397.4117647,,,,,,,,
10-06-2016 18:37,10-06-2016,6:37:00 PM,10-06-2016 18:39,10-06-2016,6:39:00 PM,00:02,Business,Unknown Location,Unknown Location,18.4,0.03,,552,,,,,,,,
10-06-2016 19:46,10-06-2016,7:46:00 PM,10-06-2016 20:26,10-06-2016,8:26:00 PM,00:40,Business,Unknown Location,Unknown Location,13.8,0.67,,20.7,,,,,,,,
10-07-2016 10:56,10-07-2016,10:56:00 AM,10-07-2016 10:59,10-07-2016,10:59:00 AM,00:03,Business,Unknown Location,Lahore,33.2,0.05,,664,,,,,,,,
10-07-2016 11:27,10-07-2016,11:27:00 AM,10-07-2016 11:50,10-07-2016,11:50:00 AM,00:23,Business,Lahore,Lahore,2.6,0.38,,6.782608696,,,,,,,,
10-07-2016 13:52,10-07-2016,1:52:00 PM,10-07-2016 14:08,10-07-2016,2:08:00 PM,00:16,Business,Lahore,Unknown Location,5.8,0.27,,21.75,,,,,,,,
10-07-2016 14:29,10-07-2016,2:29:00 PM,10-07-2016 15:11,10-07-2016,3:11:00 PM,00:42,Business,Unknown Location,Lahore,8.3,0.7,,11.85714286,,,,,,,,
10-07-2016 15:47,10-07-2016,3:47:00 PM,10-07-2016 16:02,10-07-2016,4:02:00 PM,00:15,Business,Lahore,Lahore,2.4,0.25,,9.6,,,,,,,,
10-07-2016 18:08,10-07-2016,6:08:00 PM,10-07-2016 18:27,10-07-2016,6:27:00 PM,00:19,Business,Lahore,Lahore,3.1,0.32,,9.789473684,,,,,,,,
10-07-2016 18:33,10-07-2016,6:33:00 PM,10-07-2016 19:01,10-07-2016,7:01:00 PM,00:28,Business,Lahore,Lahore,6.1,0.47,,13.07142857,,,,,,,,
10-08-2016 18:15,10-08-2016,6:15:00 PM,10-08-2016 18:18,10-08-2016,6:18:00 PM,00:03,Business,Karachi,Unknown Location,8,0.05,,160,,,,,,,,
10-09-2016 14:04,10-09-2016,2:04:00 PM,10-09-2016 14:23,10-09-2016,2:23:00 PM,00:19,Business,Unknown Location,Unknown Location,7.7,0.32,Temporary Site,24.31578947,,,,,,,,
10-10-2016 17:22,10-10-2016,5:22:00 PM,10-10-2016 17:28,10-10-2016,5:28:00 PM,00:06,Business,Islamabad,Islamabad,1.7,0.1,,17,,,,,,,,
10-10-2016 17:33,10-10-2016,5:33:00 PM,10-10-2016 18:13,10-10-2016,6:13:00 PM,00:40,Business,Islamabad,Unknown Location,9.5,0.67,,14.25,,,,,,,,
10-11-2016 01:27,10-11-2016,1:27:00 AM,10-11-2016 02:08,10-11-2016,2:08:00 AM,00:41,Business,Unknown Location,R?walpindi,17.1,0.68,Meeting,25.02439024,,,,,,,,
10-12-2016 19:18,10-12-2016,7:18:00 PM,10-12-2016 19:21,10-12-2016,7:21:00 PM,00:03,Business,R?walpindi,Unknown Location,18.4,0.05,,368,,,,,,,,
13-10-2016,13-10-2016,11:20:00 AM,13-10-2016,13-10-2016,11:58:00 AM,00:38,Business,Unknown Location,Islamabad,9.8,0.63,,15.47368421,,,,,,,,
13-10-2016,13-10-2016,12:08:00 PM,13-10-2016,13-10-2016,12:14:00 PM,00:06,Business,Islamabad,Islamabad,1,0.1,,10,,,,,,,,
13-10-2016,13-10-2016,1:37:00 PM,13-10-2016,13-10-2016,1:46:00 PM,00:09,Business,Islamabad,Islamabad,2.3,0.15,,15.33333333,,,,,,,,
13-10-2016,13-10-2016,4:08:00 PM,13-10-2016,13-10-2016,4:53:00 PM,00:45,Business,Islamabad,Unknown Location,10.9,0.75,,14.53333333,,,,,,,,
14-10-2016,14-10-2016,8:50:00 AM,14-10-2016,14-10-2016,9:44:00 AM,00:54,Business,Unknown Location,R?walpindi,12.7,0.9,,14.11111111,,,,,,,,
14-10-2016,14-10-2016,10:16:00 AM,14-10-2016,14-10-2016,10:52:00 AM,00:36,Business,R?walpindi,Unknown Location,12.4,0.6,,20.66666667,,,,,,,,
14-10-2016,14-10-2016,3:56:00 PM,14-10-2016,14-10-2016,4:20:00 PM,00:24,Business,Unknown Location,Unknown Location,3.8,0.4,,9.5,,,,,,,,
14-10-2016,14-10-2016,11:54:00 PM,15-10-2016,15-10-2016,2:06:00 AM,21:48,Business,Unknown Location,R?walpindi,17,21.8,Meeting,0.779816514,,,,,,,,
15-10-2016,15-10-2016,10:28:00 PM,15-10-2016,15-10-2016,10:48:00 PM,00:20,Business,Morrisville,Morrisville,6.2,0.33,,18.6,,,,,,,,
16-10-2016,16-10-2016,12:01:00 AM,16-10-2016,16-10-2016,12:14:00 AM,00:13,Business,Morrisville,Cary,3.1,0.22,,14.30769231,,,,,,,,
16-10-2016,16-10-2016,12:52:00 PM,16-10-2016,16-10-2016,1:11:00 PM,00:19,Business,Cary,Durham,10.5,0.32,Meeting,33.15789474,,,,,,,,
16-10-2016,16-10-2016,2:40:00 PM,16-10-2016,16-10-2016,3:01:00 PM,00:21,Business,Durham,Morrisville,8.1,0.35,,23.14285714,,,,,,,,
16-10-2016,16-10-2016,3:10:00 PM,16-10-2016,16-10-2016,3:19:00 PM,00:09,Business,Morrisville,Cary,3.1,0.15,,20.66666667,,,,,,,,
16-10-2016,16-10-2016,7:27:00 PM,16-10-2016,16-10-2016,7:33:00 PM,00:06,Business,Whitebridge,Parkway,2.1,0.1,Meeting,21,,,,,,,,
16-10-2016,16-10-2016,8:30:00 PM,16-10-2016,16-10-2016,8:39:00 PM,00:09,Business,Cary,Morrisville,4.3,0.15,,28.66666667,,,,,,,,
16-10-2016,16-10-2016,9:34:00 PM,16-10-2016,16-10-2016,9:41:00 PM,00:07,Business,Morrisville,Cary,2.5,0.12,Meal/Entertain,21.42857143,,,,,,,,
17-10-2016,17-10-2016,3:19:00 PM,17-10-2016,17-10-2016,3:57:00 PM,00:38,Business,Cary,Raleigh,20.6,0.63,,32.52631579,,,,,,,,
17-10-2016,17-10-2016,4:29:00 PM,17-10-2016,17-10-2016,5:11:00 PM,00:42,Business,Raleigh,Cary,17.6,0.7,,25.14285714,,,,,,,,
17-10-2016,17-10-2016,6:02:00 PM,17-10-2016,17-10-2016,6:16:00 PM,00:14,Business,Cary,Apex,5.6,0.23,,24,,,,,,,,
17-10-2016,17-10-2016,6:31:00 PM,17-10-2016,17-10-2016,6:45:00 PM,00:14,Business,Apex,Apex,3.3,0.23,,14.14285714,,,,,,,,
17-10-2016,17-10-2016,7:08:00 PM,17-10-2016,17-10-2016,7:25:00 PM,00:17,Business,Apex,Cary,5.3,0.28,,18.70588235,,,,,,,,
18-10-2016,18-10-2016,8:12:00 AM,18-10-2016,18-10-2016,8:22:00 AM,00:10,Business,Whitebridge,Edgehill Farms,3.3,0.17,,19.8,,,,,,,,
18-10-2016,18-10-2016,8:53:00 AM,18-10-2016,18-10-2016,9:02:00 AM,00:09,Business,Edgehill Farms,Whitebridge,3.3,0.15,,22,,,,,,,,
18-10-2016,18-10-2016,10:41:00 AM,18-10-2016,18-10-2016,11:09:00 AM,00:28,Business,Cary,Morrisville,7.9,0.47,Temporary Site,16.92857143,,,,,,,,
18-10-2016,18-10-2016,6:12:00 PM,18-10-2016,18-10-2016,6:33:00 PM,00:21,Business,Oakland,Emeryville,13,0.35,,37.14285714,,,,,,,,
18-10-2016,18-10-2016,7:03:00 PM,18-10-2016,18-10-2016,7:13:00 PM,00:10,Business,Emeryville,Berkeley,3,0.17,,18,,,,,,,,
18-10-2016,18-10-2016,8:31:00 PM,18-10-2016,18-10-2016,8:37:00 PM,00:06,Business,Berkeley,Emeryville,3,0.1,,30,,,,,,,,
19-10-2016,19-10-2016,9:33:00 AM,19-10-2016,19-10-2016,9:47:00 AM,00:14,Business,Emeryville,Oakland,3.8,0.23,,16.28571429,,,,,,,,
19-10-2016,19-10-2016,9:54:00 AM,19-10-2016,19-10-2016,10:21:00 AM,00:27,Business,Oakland,San Francisco,9.5,0.45,,21.11111111,,,,,,,,
19-10-2016,19-10-2016,1:45:00 PM,19-10-2016,19-10-2016,1:56:00 PM,00:11,Business,SOMISSPO,French Quarter,1.7,0.18,,9.272727273,,,,,,,,
19-10-2016,19-10-2016,2:02:00 PM,19-10-2016,19-10-2016,2:31:00 PM,00:29,Business,San Francisco,Berkeley,10.8,0.48,,22.34482759,,,,,,,,
19-10-2016,19-10-2016,3:44:00 PM,19-10-2016,19-10-2016,4:02:00 PM,00:18,Business,West Berkeley,North Berkeley Hills,4.1,0.3,,13.66666667,,,,,,,,
19-10-2016,19-10-2016,4:06:00 PM,19-10-2016,19-10-2016,4:19:00 PM,00:13,Business,North Berkeley Hills,Southside,2.2,0.22,,10.15384615,,,,,,,,
19-10-2016,19-10-2016,4:33:00 PM,19-10-2016,19-10-2016,5:01:00 PM,00:28,Business,Berkeley,Emeryville,4.6,0.47,,9.857142857,,,,,,,,
20-10-2016,20-10-2016,11:26:00 AM,20-10-2016,20-10-2016,11:34:00 AM,00:08,Business,Emeryville,Berkeley,3.1,0.13,,23.25,,,,,,,,
20-10-2016,20-10-2016,12:19:00 PM,20-10-2016,20-10-2016,1:17:00 PM,00:58,Business,Berkeley,San Jose,47.7,0.97,,49.34482759,,,,,,,,
20-10-2016,20-10-2016,8:44:00 PM,20-10-2016,20-10-2016,9:37:00 PM,00:53,Business,San Jose,Emeryville,44.6,0.88,,50.49056604,,,,,,,,
21-10-2016,21-10-2016,10:06:00 AM,21-10-2016,21-10-2016,10:21:00 AM,00:15,Business,Emeryville,Oakland,13.2,0.25,,52.8,,,,,,,,
22-10-2016,22-10-2016,12:54:00 AM,22-10-2016,22-10-2016,1:09:00 AM,00:15,Business,Morrisville,Cary,8.7,0.25,,34.8,,,,,,,,
22-10-2016,22-10-2016,1:26:00 PM,22-10-2016,22-10-2016,2:03:00 PM,00:37,Business,Cary,Raleigh,17.2,0.62,,27.89189189,,,,,,,,
22-10-2016,22-10-2016,5:08:00 PM,22-10-2016,22-10-2016,5:55:00 PM,00:47,Business,Raleigh,Cary,14,0.78,,17.87234043,,,,,,,,
23-10-2016,23-10-2016,9:24:00 AM,23-10-2016,23-10-2016,10:05:00 AM,00:41,Business,Cary,Raleigh,28.1,0.68,,41.12195122,,,,,,,,
23-10-2016,23-10-2016,12:17:00 PM,23-10-2016,23-10-2016,12:59:00 PM,00:42,Business,Raleigh,Cary,28.2,0.7,,40.28571429,,,,,,,,
23-10-2016,23-10-2016,7:04:00 PM,23-10-2016,23-10-2016,7:14:00 PM,00:10,Business,Cary,Morrisville,3.1,0.17,Meal/Entertain,18.6,,,,,,,,
23-10-2016,23-10-2016,9:10:00 PM,23-10-2016,23-10-2016,9:25:00 PM,00:15,Business,Morrisville,Cary,3.1,0.25,Customer Visit,12.4,,,,,,,,
24-10-2016,24-10-2016,2:57:00 PM,24-10-2016,24-10-2016,3:26:00 PM,00:29,Business,Cary,Durham,16.4,0.48,,33.93103448,,,,,,,,
24-10-2016,24-10-2016,3:33:00 PM,24-10-2016,24-10-2016,4:13:00 PM,00:40,Business,Durham,Morrisville,15.4,0.67,,23.1,,,,,,,,
24-10-2016,24-10-2016,4:34:00 PM,24-10-2016,24-10-2016,4:41:00 PM,00:07,Business,Morrisville,Cary,2.2,0.12,,18.85714286,,,,,,,,
25-10-2016,25-10-2016,1:27:00 PM,25-10-2016,25-10-2016,2:08:00 PM,00:41,Business,Cary,Apex,11.2,0.68,,16.3902439,,,,,,,,
25-10-2016,25-10-2016,3:04:00 PM,25-10-2016,25-10-2016,3:11:00 PM,00:07,Business,Apex,Eagle Rock,2.2,0.12,,18.85714286,,,,,,,,
25-10-2016,25-10-2016,3:16:00 PM,25-10-2016,25-10-2016,3:33:00 PM,00:17,Business,Eagle Rock,Cary,3.6,0.28,,12.70588235,,,,,,,,
25-10-2016,25-10-2016,8:00:00 PM,25-10-2016,25-10-2016,8:11:00 PM,00:11,Business,Whitebridge,Savon Height,3.6,0.18,Meal/Entertain,19.63636364,,,,,,,,
25-10-2016,25-10-2016,8:54:00 PM,25-10-2016,25-10-2016,9:03:00 PM,00:09,Business,Savon Height,Parkway,4.9,0.15,,32.66666667,,,,,,,,
25-10-2016,25-10-2016,10:24:00 PM,25-10-2016,25-10-2016,10:45:00 PM,00:21,Business,Parkway,Whitebridge,8.7,0.35,Errand/Supplies,24.85714286,,,,,,,,
26-10-2016,26-10-2016,7:25:00 PM,26-10-2016,26-10-2016,7:31:00 PM,00:06,Business,Whitebridge,Parkway,2.1,0.1,Meeting,21,,,,,,,,
26-10-2016,26-10-2016,8:53:00 PM,26-10-2016,26-10-2016,9:03:00 PM,00:10,Business,Parkway,Whitebridge,2.1,0.17,,12.6,,,,,,,,
27-10-2016,27-10-2016,6:51:00 PM,27-10-2016,27-10-2016,7:16:00 PM,00:25,Business,Cary,Morrisville,8.4,0.42,Meeting,20.16,,,,,,,,
27-10-2016,27-10-2016,7:20:00 PM,27-10-2016,27-10-2016,7:35:00 PM,00:15,Business,Morrisville,Morrisville,5.9,0.25,,23.6,,,,,,,,
27-10-2016,27-10-2016,7:52:00 PM,27-10-2016,27-10-2016,8:21:00 PM,00:29,Business,Huntington Woods,Huntington Woods,12.1,0.48,,25.03448276,,,,,,,,
27-10-2016,27-10-2016,8:47:00 PM,27-10-2016,27-10-2016,8:54:00 PM,00:07,Business,Huntington Woods,Weston,3.9,0.12,,33.42857143,,,,,,,,
27-10-2016,27-10-2016,9:26:00 PM,27-10-2016,27-10-2016,9:48:00 PM,00:22,Business,Morrisville,Cary,6.2,0.37,,16.90909091,,,,,,,,
28-10-2016,28-10-2016,11:34:00 AM,28-10-2016,28-10-2016,11:52:00 AM,00:18,Business,Cary,Durham,10.4,0.3,Meeting,34.66666667,,,,,,,,
28-10-2016,28-10-2016,1:06:00 PM,28-10-2016,28-10-2016,1:36:00 PM,00:30,Business,Durham,Cary,9.9,0.5,Meeting,19.8,,,,,,,,
28-10-2016,28-10-2016,3:53:00 PM,28-10-2016,28-10-2016,5:59:00 PM,02:06,Business,Cary,Winston Salem,107,2.1,Meeting,50.95238095,,,,,,,,
28-10-2016,28-10-2016,6:13:00 PM,28-10-2016,28-10-2016,8:07:00 PM,01:54,Business,Winston Salem,Asheville,133.6,1.9,Meeting,70.31578947,,,,,,,,
28-10-2016,28-10-2016,8:13:00 PM,28-10-2016,28-10-2016,10:00:00 PM,01:47,Business,Asheville,Topton,91.8,1.78,Meeting,51.47663551,,,,,,,,
29-10-2016,29-10-2016,3:22:00 PM,29-10-2016,29-10-2016,5:05:00 PM,01:43,Business,Topton,Hayesville,40.7,1.72,Meeting,23.70873786,,,,,,,,
29-10-2016,29-10-2016,5:13:00 PM,29-10-2016,29-10-2016,7:19:00 PM,02:06,Business,Hayesville,Topton,75.7,2.1,,36.04761905,,,,,,,,
30-10-2016,30-10-2016,7:49:00 AM,30-10-2016,30-10-2016,8:30:00 AM,00:41,Business,Topton,Bryson City,29.8,0.68,,43.6097561,,,,,,,,
30-10-2016,30-10-2016,9:07:00 AM,30-10-2016,30-10-2016,10:09:00 AM,01:02,Business,Bryson City,Bryson City,16.3,1.03,,15.77419355,,,,,,,,
30-10-2016,30-10-2016,10:11:00 AM,30-10-2016,30-10-2016,10:38:00 AM,00:27,Business,Bryson City,Bryson City,6.5,0.45,,14.44444444,,,,,,,,
30-10-2016,30-10-2016,10:51:00 AM,30-10-2016,30-10-2016,11:21:00 AM,00:30,Business,Bryson City,Bryson City,6.3,0.5,,12.6,,,,,,,,
30-10-2016,30-10-2016,12:24:00 PM,30-10-2016,30-10-2016,12:35:00 PM,00:11,Business,Bryson City,Almond,6.6,0.18,,36,,,,,,,,
30-10-2016,30-10-2016,12:58:00 PM,30-10-2016,30-10-2016,1:18:00 PM,00:20,Business,Almond,Bryson City,15.2,0.33,,45.6,,,,,,,,
30-10-2016,30-10-2016,1:24:00 PM,30-10-2016,30-10-2016,2:37:00 PM,01:13,Business,Bryson City,Asheville,68.4,1.22,,56.21917808,,,,,,,,
30-10-2016,30-10-2016,3:22:00 PM,30-10-2016,30-10-2016,6:23:00 PM,03:01,Business,Asheville,Mebane,195.9,3.02,,64.93922652,,,,,,,,
30-10-2016,30-10-2016,6:26:00 PM,30-10-2016,30-10-2016,7:39:00 PM,01:13,Business,Mebane,Cary,45.2,1.22,,37.15068493,,,,,,,,
31-10-2016,31-10-2016,6:11:00 PM,31-10-2016,31-10-2016,6:20:00 PM,00:09,Business,Cary,Morrisville,3.2,0.15,,21.33333333,,,,,,,,
31-10-2016,31-10-2016,6:47:00 PM,31-10-2016,31-10-2016,7:16:00 PM,00:29,Business,Morrisville,Raleigh,10.3,0.48,,21.31034483,,,,,,,,
31-10-2016,31-10-2016,8:18:00 PM,31-10-2016,31-10-2016,8:44:00 PM,00:26,Business,Raleigh,Cary,13.1,0.43,,30.23076923,,,,,,,,
31-10-2016,31-10-2016,9:45:00 PM,31-10-2016,31-10-2016,10:10:00 PM,00:25,Business,Savon Height,Whitebridge,9.6,0.42,Errand/Supplies,23.04,,,,,,,,
11-01-2016 11:50,11-01-2016,11:50:00 AM,01-11-2016 00:00,01-11-2016,12:27:00 PM,00:37,Business,Cary,Durham,16.5,0.62,,26.75675676,,,,,,,,
11-01-2016 16:29,11-01-2016,4:29:00 PM,01-11-2016 00:00,01-11-2016,5:02:00 PM,00:33,Business,Durham,Cary,12.8,0.55,,23.27272727,,,,,,,,
11-01-2016 17:35,11-01-2016,5:35:00 PM,01-11-2016 00:00,01-11-2016,5:42:00 PM,00:07,Business,Whitebridge,Whitebridge,1.2,0.12,,10.28571429,,,,,,,,
11-01-2016 19:14,11-01-2016,7:14:00 PM,01-11-2016 00:00,01-11-2016,7:20:00 PM,00:06,Business,Whitebridge,Whitebridge,1,0.1,,10,,,,,,,,
11-01-2016 19:59,11-01-2016,7:59:00 PM,01-11-2016 00:00,01-11-2016,8:12:00 PM,00:13,Business,Whitebridge,Whitebridge,4.1,0.22,,18.92307692,,,,,,,,
11-01-2016 20:41,11-01-2016,8:41:00 PM,01-11-2016 00:00,01-11-2016,8:55:00 PM,00:14,Business,Whitebridge,Whitebridge,4.2,0.23,Meal/Entertain,18,,,,,,,,
11-02-2016 15:10,11-02-2016,3:10:00 PM,02-11-2016 00:00,02-11-2016,3:18:00 PM,00:08,Business,Whitebridge,Westpark Place,1.4,0.13,,10.5,,,,,,,,
11-02-2016 15:45,11-02-2016,3:45:00 PM,02-11-2016 00:00,02-11-2016,3:52:00 PM,00:07,Business,Westpark Place,Whitebridge,1.8,0.12,,15.42857143,,,,,,,,
11-02-2016 16:46,11-02-2016,4:46:00 PM,02-11-2016 00:00,02-11-2016,5:11:00 PM,00:25,Business,Cary,Morrisville,8.5,0.42,Meeting,20.4,,,,,,,,
11-02-2016 17:34,11-02-2016,5:34:00 PM,02-11-2016 00:00,02-11-2016,5:49:00 PM,00:15,Business,Morrisville,Morrisville,5,0.25,,20,,,,,,,,
11-02-2016 17:53,11-02-2016,5:53:00 PM,02-11-2016 00:00,02-11-2016,6:00:00 PM,00:07,Business,Morrisville,Cary,3.8,0.12,,32.57142857,,,,,,,,
11-03-2016 11:28,11-03-2016,11:28:00 AM,03-11-2016 00:00,03-11-2016,11:34:00 AM,00:06,Business,Whitebridge,Hazelwood,2.5,0.1,,25,,,,,,,,
11-03-2016 12:43,11-03-2016,12:43:00 PM,03-11-2016 00:00,03-11-2016,12:49:00 PM,00:06,Business,Hazelwood,Whitebridge,2.4,0.1,,24,,,,,,,,
11-03-2016 13:42,11-03-2016,1:42:00 PM,03-11-2016 00:00,03-11-2016,1:47:00 PM,00:05,Business,Whitebridge,Westpark Place,1.4,0.08,,16.8,,,,,,,,
11-03-2016 14:13,11-03-2016,2:13:00 PM,03-11-2016 00:00,03-11-2016,2:26:00 PM,00:13,Business,Westpark Place,Whitebridge,1.8,0.22,,8.307692308,,,,,,,,
11-03-2016 18:51,11-03-2016,6:51:00 PM,03-11-2016 00:00,03-11-2016,7:08:00 PM,00:17,Business,Cary,Morrisville,3.1,0.28,Meal/Entertain,10.94117647,,,,,,,,
11-03-2016 22:46,11-03-2016,10:46:00 PM,03-11-2016 00:00,03-11-2016,10:58:00 PM,00:12,Business,Morrisville,Cary,3.1,0.2,Customer Visit,15.5,,,,,,,,
